gender,gpa,conscientiousness,agreeableness,extraversion,neuroticism,openness
m,3.284,0.8395597064709807,0.9676450967311541,0.3072048032021348,0.11057371581054036,0.19262841894596397
m,2.6,0.7720146764509673,0.8212141427618412,0.9296197464976651,0.6014009339559706,0.5038358905937291
f,2.5980000000000003,0.5620413609072715,0.6889593062041361,0.15993995997331553,0.14859906604402937,0.5998999332888593
f,3.96,0.4481320880587058,0.6152434956637759,0.40076717811874585,0.8830887258172114,0.16744496330887257
f,2.84,0.6514342895263509,0.11174116077384923,0.08238825883922615,0.5763842561707805,0.4019346230820547
f,3.4,0.06020680453635757,0.00600400266844563,0.03168779186124083,0.4317878585723816,0.00266844563042028
m,2.7072000000000003,0.4061040693795864,0.2988659106070714,0.12558372248165445,0.7960306871247498,0.1324216144096064
m,2.832,0.3932621747831888,0.15443629086057373,0.04269513008672448,0.17978652434956638,0.842895263509006
m,2.8,0.2793529019346231,0.7541694462975317,0.23732488325550366,0.2299866577718479,0.44212808539026016
m,2.96,0.5053368912608406,0.24399599733155436,0.5043362241494329,0.6410940627084724,0.33488992661774514
m,3.444,0.3340560373582388,0.38258839226150765,0.9528018679119413,0.009506337558372248,0.9377918612408273
m,2.3544,0.6514342895263509,0.6524349566377585,0.9419613075383589,0.2109739826551034,0.8080386924616411
f,3.0,0.2793529019346231,0.7541694462975317,0.15993995997331553,0.6014009339559706,0.5331887925283523
m,3.056,0.7024683122081388,0.8492328218812542,0.5358572381587725,0.05370246831220814,0.8080386924616411
f,2.72,0.9733155436957972,0.8212141427618412,0.9296197464976651,0.4092728485657105,0.842895263509006
m,2.08,0.3630753835890594,0.17795196797865243,0.3072048032021348,0.38208805870580387,0.1467645096731154
m,2.72,0.3630753835890594,0.2713475650433622,0.14076050700466977,0.9684789859906604,0.19262841894596397
f,2.88,0.3932621747831888,0.6759506337558372,0.3213809206137425,0.96447631754503,0.6774516344229486
m,2.6952,0.00533689126084056,0.03685790527018012,0.0333555703802535,0.9236157438292195,0.12024683122081388
f,3.04,0.06020680453635757,0.4161107404936624,0.2596731154102735,0.9774849899933289,0.8080386924616411
m,2.3628,0.22548365577051369,0.04769846564376251,0.6060707138092062,0.709472981987992,0.24366244162775183
m,2.58,0.7506671114076051,0.4161107404936624,0.6060707138092062,0.6674449633088726,0.637758505670447
f,3.1260000000000003,0.0780520346897932,0.05470313542361575,0.04536357571714476,0.38208805870580387,0.045863909272848565
f,2.72,0.24166110740493663,0.10073382254836558,0.7066377585056705,0.549866577718479,0.3659106070713809
m,2.88,0.6514342895263509,0.34889926617745165,0.2596731154102735,0.2901934623082055,0.7196464309539693
m,2.6288,0.5335223482321547,0.8492328218812542,0.731320880587058,0.9684789859906604,0.95263509006004
f,2.6072,0.5883922615076718,0.8492328218812542,0.7828552368245497,0.1369246164109406,0.30653769179452967
m,2.76,0.4773182121414276,0.7903602401601068,0.21230820547031354,0.709472981987992,0.30653769179452967
m,2.4092,0.1914609739826551,0.3223815877251501,0.985657104736491,0.8577384923282189,0.6774516344229486
m,2.6,0.9187791861240827,0.7541694462975317,0.7545030020013342,0.06054036024016011,0.3659106070713809
m,2.928,0.7720146764509673,0.4536357571714476,0.23732488325550366,0.549866577718479,0.842895263509006
m,2.8,0.2793529019346231,0.38258839226150765,0.3337224816544363,0.04703135423615744,0.44212808539026016
m,2.56,0.9346230820547031,0.9019346230820547,0.6060707138092062,0.2109739826551034,0.9773182121414277
f,2.872,0.5335223482321547,0.17795196797865243,0.5358572381587725,0.2901934623082055,0.24366244162775183
f,2.8024,0.5620413609072715,0.38258839226150765,0.5043362241494329,0.8577384923282189,0.33488992661774514
m,2.68,0.4231154102735157,0.4161107404936624,0.8372248165443629,0.4317878585723816,0.637758505670447
m,3.28,0.61974649766511,0.6889593062041361,0.8925950633755837,0.19262841894596397,0.8967645096731154
m,0.27399999999999997,0.9908272181454303,0.48699132755170116,0.731320880587058,0.05370246831220814,0.30653769179452967
m,3.08,0.30637091394262844,0.48699132755170116,0.06537691794529686,0.38208805870580387,0.24366244162775183
m,2.8,0.3340560373582388,0.3223815877251501,0.3337224816544363,0.26917945296864576,0.7756837891927952
f,2.84,0.22548365577051369,0.2713475650433622,0.41711140760507004,0.9774849899933289,0.24366244162775183
f,2.88,0.5335223482321547,0.48699132755170116,0.5358572381587725,0.622248165443629,0.24366244162775183
m,3.0592,0.22548365577051369,0.22248165443629087,0.41711140760507004,0.4811541027351568,0.30653769179452967
m,2.4,0.8770847231487658,0.8492328218812542,0.5358572381587725,0.1369246164109406,0.5588725817211474
f,2.92,0.22548365577051369,0.34889926617745165,0.022348232154769845,0.8447298198799199,0.1467645096731154
m,2.4,0.61974649766511,0.38258839226150765,0.2741827885256838,0.4559706470980654,0.12024683122081388
f,2.736,0.8200466977985323,0.6152434956637759,0.3213809206137425,0.8070380253502335,0.842895263509006
f,2.8728,0.4231154102735157,0.34889926617745165,0.3072048032021348,0.9127751834556371,0.8080386924616411
f,3.12,0.30637091394262844,0.2713475650433622,0.6060707138092062,0.9127751834556371,0.478819212808539
f,3.012,0.4231154102735157,0.6524349566377585,0.3072048032021348,0.9467978652434956,0.7196464309539693
m,3.68,0.25,0.24399599733155436,0.7545030020013342,0.9746497665110073,0.44212808539026016
m,2.2496,0.2606737825216811,0.041027351567711805,0.21230820547031354,0.1369246164109406,0.0657104736490994
m,2.944,0.794863242161441,0.17795196797865243,0.731320880587058,0.4811541027351568,0.9186124082721815
m,3.156,0.053202134756504336,0.4536357571714476,0.23732488325550366,0.9051034022681788,0.3659106070713809
m,3.0439999999999996,0.22548365577051369,0.48699132755170116,0.41711140760507004,0.7451634422948632,0.19262841894596397
m,3.0,0.6514342895263509,0.1370913942628419,0.3072048032021348,0.8685790527018012,0.19262841894596397
m,3.08,0.3630753835890594,0.22248165443629087,0.009006004002668445,0.8153769179452969,0.637758505670447
f,2.988,0.08889259506337559,0.15443629086057373,0.07404936624416278,0.6877918612408273,0.694462975316878
m,2.2680000000000002,0.1914609739826551,0.6152434956637759,0.3895930620413609,0.6014009339559706,0.8967645096731154
m,2.56,0.9621414276184123,0.7903602401601068,0.6734489659773182,0.09006004002668445,0.04169446297531688
m,3.04,0.14759839893262175,0.17795196797865243,0.7828552368245497,0.9467978652434956,0.4019346230820547
m,2.8568000000000002,0.9346230820547031,0.6524349566377585,0.8372248165443629,0.9588058705803869,0.8080386924616411
m,2.96,0.6514342895263509,0.718812541694463,0.7828552368245497,0.007004669779853236,0.8080386924616411
m,2.84,0.3630753835890594,0.5720480320213476,0.359072715143429,0.3327218145430287,0.19262841894596397
m,2.8160000000000003,0.07021347565043362,0.7541694462975317,0.9729819879919946,0.5046697798532355,0.8967645096731154
f,2.844,0.794863242161441,0.9404603068712475,0.8749166110740494,0.2109739826551034,0.95263509006004
m,2.6948000000000003,0.9346230820547031,0.9019346230820547,0.731320880587058,0.05370246831220814,0.7196464309539693
f,3.04,0.859072715143429,0.3223815877251501,0.8110406937958639,0.06054036024016011,0.752501667778519
m,3.0351999999999997,0.7294863242161441,0.2988659106070714,0.4431287525016678,0.8018679119412941,0.3659106070713809
f,3.0,0.5335223482321547,0.4161107404936624,0.5358572381587725,0.5763842561707805,0.478819212808539
f,3.096,0.9346230820547031,0.7903602401601068,0.3072048032021348,0.0128418945963976,0.5588725817211474
f,3.1683999999999997,0.0066711140760507,0.003002001334222815,0.016177451634422947,0.16511007338225483,0.0021681120747164776
f,3.238,0.6324216144096064,0.6889593062041361,0.12558372248165445,0.6104069379586391,0.6774516344229486
m,2.932,0.8770847231487658,0.7903602401601068,0.3072048032021348,0.2901934623082055,0.9773182121414277
f,2.96,0.8395597064709807,0.1370913942628419,0.9126084056037358,0.8685790527018012,0.016344229486324215
f,3.04,0.4773182121414276,0.1370913942628419,0.7828552368245497,0.8447298198799199,0.7196464309539693
m,2.9960000000000004,0.1914609739826551,0.03685790527018012,0.04269513008672448,0.4559706470980654,0.03685790527018012
f,3.6919999999999997,0.2793529019346231,0.8680787191460974,0.15993995997331553,0.5915610406937959,0.5998999332888593
f,3.312,0.5883922615076718,0.48699132755170116,0.47148098732488325,0.8685790527018012,0.7196464309539693
m,3.2960000000000003,0.15677118078719146,0.6889593062041361,0.23732488325550366,0.9819879919946631,0.07421614409606404
m,2.48,0.4773182121414276,0.34889926617745165,0.21230820547031354,0.8447298198799199,0.478819212808539
m,2.48,0.6514342895263509,0.8492328218812542,0.5358572381587725,0.38208805870580387,0.5588725817211474
m,3.0768,0.20663775850567045,0.17795196797865243,0.3072048032021348,0.5763842561707805,0.0657104736490994
m,2.04,0.3340560373582388,0.6889593062041361,0.8110406937958639,0.19262841894596397,0.21480987324883255
f,2.2028,0.6514342895263509,0.6524349566377585,0.14076050700466977,0.6674449633088726,0.9186124082721815
m,2.6088,0.9804869913275517,0.8492328218812542,0.8372248165443629,0.6674449633088726,0.95263509006004
f,3.236,0.38058705803869247,0.6152434956637759,0.2858572381587725,0.49666444296197465,0.33488992661774514
m,2.6248,0.6514342895263509,0.34889926617745165,0.6060707138092062,0.4811541027351568,0.24366244162775183
m,2.2,0.7294863242161441,0.7541694462975317,0.9528018679119413,0.549866577718479,0.9868245496997998
m,2.92,0.7720146764509673,0.9946631087391594,0.9296197464976651,0.549866577718479,0.7756837891927952
m,2.52,0.07021347565043362,0.2526684456304203,0.40076717811874585,0.7755170113408939,0.12024683122081388
m,3.812,0.9491327551701134,0.9946631087391594,0.8570713809206137,0.01684456304202802,0.8907605070046698
m,2.5272,0.14759839893262175,0.718812541694463,0.359072715143429,0.9312875250166778,0.5588725817211474
m,2.6,0.004169446297531688,0.0005003335557038026,0.0010006671114076052,0.2901934623082055,0.0010006671114076052
m,2.92,0.9032688458972649,0.5720480320213476,0.21230820547031354,0.09006004002668445,0.4019346230820547
m,2.82,0.16360907271514344,0.027351567711807873,0.09656437625083389,0.6492661774516344,0.07421614409606404
m,3.228,0.1237491661107405,0.9404603068712475,0.8749166110740494,0.3327218145430287,0.24366244162775183
f,3.3560000000000003,0.61974649766511,0.7541694462975317,0.2858572381587725,0.3127084723148766,0.21480987324883255
m,2.5124,0.7720146764509673,0.9946631087391594,0.3895930620413609,0.03452301534356238,0.5998999332888593
m,2.6,0.3932621747831888,0.7541694462975317,0.090393595730487,0.5046697798532355,0.5998999332888593
m,3.552,0.6080720480320213,0.7541694462975317,0.5043362241494329,0.2299866577718479,0.44212808539026016
f,2.7392000000000003,0.5883922615076718,0.1370913942628419,0.3072048032021348,0.709472981987992,0.8700800533689126
m,2.8480000000000003,0.7506671114076051,0.2713475650433622,0.359072715143429,0.2901934623082055,0.24366244162775183
m,2.96,0.9621414276184123,0.5720480320213476,0.1037358238825884,0.04036024016010674,0.4019346230820547
f,3.08,0.3932621747831888,0.8770847231487658,0.025183455637091394,0.3562374916611074,0.21480987324883255
m,2.7880000000000003,0.794863242161441,0.11174116077384923,0.21230820547031354,0.11057371581054036,0.030020013342228154
m,3.04,0.9346230820547031,0.718812541694463,0.8372248165443629,0.07121414276184122,0.7196464309539693
f,2.16,0.20663775850567045,0.057871914609739825,0.14076050700466977,0.8685790527018012,0.30653769179452967
m,2.4,0.3340560373582388,0.10073382254836558,0.5043362241494329,0.09723148765843896,0.27701801200800535
m,3.1648,0.08889259506337559,0.5313542361574383,0.013842561707805203,0.19262841894596397,0.3659106070713809
f,3.154,0.7294863242161441,0.7394929953302202,0.119079386257505,0.7268178785857238,0.33488992661774514
m,2.64,0.20663775850567045,0.22248165443629087,0.06537691794529686,0.52368245496998,0.5588725817211474
m,2.2,0.24166110740493663,0.9227818545697132,0.568545697131421,0.7755170113408939,0.44212808539026016
f,2.9960000000000004,0.7506671114076051,0.718812541694463,0.9419613075383589,0.52368245496998,0.5588725817211474
m,2.5268,0.4481320880587058,0.6152434956637759,0.5043362241494329,0.4092728485657105,0.752501667778519
f,3.1719999999999997,0.22548365577051369,0.22248165443629087,0.14076050700466977,0.8942628418945964,0.30653769179452967
m,2.4912,0.7506671114076051,0.9878252168112075,0.9794863242161441,0.00333555703802535,0.637758505670447
m,2.8152,0.7720146764509673,0.6889593062041361,0.7545030020013342,0.5046697798532355,0.5190126751167445
m,3.3,0.04753168779186124,0.6524349566377585,0.1756170780520347,0.52368245496998,0.08372248165443628
m,3.24,0.7720146764509673,0.2515010006671114,0.3735823882588392,0.6014009339559706,0.21480987324883255
m,2.7336,0.1914609739826551,0.01751167444963309,0.04269513008672448,0.6974649766511007,0.3659106070713809
m,3.08,0.4773182121414276,0.5720480320213476,0.7828552368245497,0.4811541027351568,0.9773182121414277
m,2.52,0.00533689126084056,0.12241494329553035,0.11407605070046697,0.549866577718479,0.03685790527018012
m,2.44,0.5335223482321547,0.11174116077384923,0.5358572381587725,0.7885256837891927,0.637758505670447
f,2.4,0.2606737825216811,0.2713475650433622,0.7828552368245497,0.8153769179452969,0.24366244162775183
f,2.86,0.04753168779186124,0.005003335557038025,0.01134089392928619,0.8447298198799199,0.05303535690460307
m,2.7788,0.053202134756504336,0.0795530353569046,0.3337224816544363,0.4559706470980654,0.16744496330887257
m,3.04,0.9032688458972649,0.9404603068712475,0.6734489659773182,0.04036024016010674,0.637758505670447
f,2.7560000000000002,0.61974649766511,0.2988659106070714,0.568545697131421,0.04703135423615744,0.27701801200800535
m,3.384,0.8770847231487658,0.8492328218812542,0.9419613075383589,0.38208805870580387,0.637758505670447
m,2.6388,0.8770847231487658,0.718812541694463,0.6734489659773182,0.24933288859239494,0.95263509006004
m,2.9144,0.14759839893262175,0.34889926617745165,0.21230820547031354,0.3327218145430287,0.4019346230820547
m,2.6792000000000002,0.03318879252835223,0.2988659106070714,0.7066377585056705,0.9236157438292195,0.1324216144096064
m,3.12,0.7506671114076051,0.9404603068712475,0.5358572381587725,0.8447298198799199,0.4019346230820547
m,2.92,0.20663775850567045,0.5720480320213476,0.5358572381587725,0.9312875250166778,0.95263509006004
m,2.6,0.03685790527018012,0.11174116077384923,0.8372248165443629,0.38208805870580387,0.30653769179452967
m,2.7552,0.20663775850567045,0.007004669779853236,0.8372248165443629,0.9588058705803869,0.10640426951300867
m,2.32,0.2793529019346231,0.0795530353569046,0.07404936624416278,0.8018679119412941,0.05770513675783856
m,3.0688,0.021847898599066044,0.8492328218812542,0.5358572381587725,0.9467978652434956,0.5588725817211474
m,2.19,0.30637091394262844,0.5720480320213476,0.6734489659773182,0.2901934623082055,0.7196464309539693
m,2.72,0.7024683122081388,0.7903602401601068,0.6734489659773182,0.16511007338225483,0.95263509006004
m,2.44,0.794863242161441,0.48699132755170116,0.8372248165443629,0.0128418945963976,0.7196464309539693
m,2.6204,0.1914609739826551,0.4536357571714476,0.19496330887258173,0.5620413609072715,0.27701801200800535
m,3.0,0.8770847231487658,0.8492328218812542,0.7828552368245497,0.24933288859239494,0.8700800533689126
m,3.8280000000000003,0.08889259506337559,0.5313542361574383,0.4431287525016678,0.26917945296864576,0.752501667778519
m,2.78,0.5883922615076718,0.057871914609739825,0.7828552368245497,0.4317878585723816,0.24366244162775183
m,2.8,0.9032688458972649,0.9404603068712475,0.8749166110740494,0.11057371581054036,0.5588725817211474
m,2.532,0.7024683122081388,0.6524349566377585,0.41711140760507004,0.8447298198799199,0.8700800533689126
m,3.1919999999999997,0.4231154102735157,0.7903602401601068,0.050700466977985324,0.709472981987992,0.1467645096731154
m,2.72,0.1914609739826551,0.6152434956637759,0.2858572381587725,0.3127084723148766,0.8333889259506337
m,2.7680000000000002,0.8770847231487658,0.5720480320213476,0.9126084056037358,0.24933288859239494,0.9186124082721815
m,2.76,0.03685790527018012,0.00600400266844563,0.14076050700466977,0.38208805870580387,0.016344229486324215
m,2.76,0.30637091394262844,0.0195130086724483,0.2596731154102735,0.9866577718478986,0.017678452301534357
f,2.596,0.3630753835890594,0.1370913942628419,0.41711140760507004,0.24933288859239494,0.4019346230820547
m,3.0527999999999995,0.3630753835890594,0.17795196797865243,0.016177451634422947,0.2901934623082055,0.19262841894596397
f,3.04,0.3630753835890594,0.11174116077384923,0.731320880587058,0.709472981987992,0.10640426951300867
m,2.676,0.30637091394262844,0.6524349566377585,0.6734489659773182,0.8153769179452969,0.19262841894596397
f,2.8327999999999998,0.794863242161441,0.9019346230820547,0.9126084056037358,0.52368245496998,0.95263509006004
m,2.32,0.3340560373582388,0.24399599733155436,0.15993995997331553,0.9723148765843896,0.3659106070713809
m,2.6660000000000004,0.7506671114076051,0.48699132755170116,0.731320880587058,0.4317878585723816,0.8080386924616411
f,2.648,0.0780520346897932,0.48699132755170116,0.7828552368245497,0.8685790527018012,0.9186124082721815
m,3.16,0.5053368912608406,0.8212141427618412,0.9296197464976651,0.6410940627084724,0.5998999332888593
m,2.4,0.794863242161441,0.7903602401601068,0.2596731154102735,0.2901934623082055,0.95263509006004
f,3.0436,0.053202134756504336,0.38258839226150765,0.12558372248165445,0.549866577718479,0.21480987324883255
f,3.0,0.7024683122081388,0.48699132755170116,0.21230820547031354,0.709472981987992,0.8080386924616411
m,2.32,0.4481320880587058,0.15443629086057373,0.12558372248165445,0.7586724482988659,0.17828552368245498
m,2.8908,0.06020680453635757,0.057871914609739825,0.08238825883922615,0.6674449633088726,0.04169446297531688
m,2.8104,0.4481320880587058,0.9227818545697132,0.7066377585056705,0.3562374916611074,0.5331887925283523
m,2.96,0.17595063375583722,0.48699132755170116,0.41711140760507004,0.8942628418945964,0.24366244162775183
m,2.8,0.9981654436290861,0.7903602401601068,0.6734489659773182,0.07121414276184122,0.7196464309539693
m,2.68,0.1914609739826551,0.2988659106070714,0.23732488325550366,0.3127084723148766,0.012341561040693796
m,2.456,0.5335223482321547,0.22248165443629087,0.9419613075383589,0.8447298198799199,0.5588725817211474
m,3.008,0.9621414276184123,0.718812541694463,0.2596731154102735,0.2109739826551034,0.24366244162775183
m,3.08,0.4481320880587058,0.6152434956637759,0.9296197464976651,0.06054036024016011,0.752501667778519
m,2.32,0.053202134756504336,0.02885256837891928,0.11407605070046697,0.4666444296197465,0.011674449633088725
m,2.84,0.8770847231487658,0.8492328218812542,0.7828552368245497,0.007004669779853236,0.4019346230820547
m,2.9419999999999997,0.9346230820547031,0.48699132755170116,0.8749166110740494,0.38208805870580387,0.19262841894596397
m,2.9048000000000003,0.676450967311541,0.44062708472314877,0.5827218145430287,0.9723148765843896,0.5998999332888593
f,3.08,0.5620413609072715,0.2988659106070714,0.2858572381587725,0.8830887258172114,0.33488992661774514
f,2.88,0.3932621747831888,0.4536357571714476,0.568545697131421,0.9051034022681788,0.842895263509006
m,3.1112,0.794863242161441,0.7903602401601068,0.6734489659773182,0.030353569046030687,0.4019346230820547
m,2.5276,0.7201467645096731,0.38258839226150765,0.957638425617078,0.7681787858572382,0.3659106070713809
f,2.72,0.8770847231487658,0.9019346230820547,0.9794863242161441,0.24933288859239494,0.9953302201467645
f,2.6,0.4773182121414276,0.9404603068712475,0.9794863242161441,0.16511007338225483,0.8700800533689126
m,2.6,0.003002001334222815,0.6152434956637759,0.3895930620413609,0.8297198132088058,0.16744496330887257
m,2.32,0.6324216144096064,0.4536357571714476,0.6385923949299533,0.8767511674449633,0.5998999332888593
m,2.8,0.676450967311541,0.24399599733155436,0.3337224816544363,0.6877918612408273,0.44212808539026016
f,3.056,0.8395597064709807,0.8492328218812542,0.7828552368245497,0.38208805870580387,0.478819212808539
f,3.528,0.7294863242161441,0.9553035356904603,0.4431287525016678,0.8355570380253502,0.752501667778519
m,3.0,0.2606737825216811,0.17795196797865243,0.9419613075383589,0.4317878585723816,0.8080386924616411
m,3.0839999999999996,0.13525683789192794,0.16294196130753835,0.078552368245497,0.6014009339559706,0.09356237491661107
m,2.74,0.4231154102735157,0.718812541694463,0.2596731154102735,0.7451634422948632,0.9186124082721815
m,2.68,0.7506671114076051,0.5720480320213476,0.41711140760507004,0.52368245496998,0.8080386924616411
m,2.472,0.2793529019346231,0.6152434956637759,0.4431287525016678,0.8789192795196797,0.9643095396931287
f,3.04,0.3340560373582388,0.31054036024016013,0.3213809206137425,0.4092728485657105,0.16744496330887257
f,2.912,0.07021347565043362,0.10073382254836558,0.090393595730487,0.549866577718479,0.05770513675783856
m,2.924,0.7201467645096731,0.7541694462975317,0.6385923949299533,0.18612408272181455,0.6774516344229486
m,3.24,0.73815877251501,0.3125416944629753,0.6274182788525684,0.0800533689126084,0.19262841894596397
f,3.1828,0.7024683122081388,0.7903602401601068,0.7828552368245497,0.11057371581054036,0.7196464309539693
f,2.68,0.4231154102735157,0.5720480320213476,0.6734489659773182,0.3327218145430287,0.5588725817211474
m,3.36,0.22548365577051369,0.5720480320213476,0.7828552368245497,0.8153769179452969,0.8700800533689126
m,2.88,0.22548365577051369,0.6524349566377585,0.1756170780520347,0.5763842561707805,0.478819212808539
m,2.54,0.3630753835890594,0.48699132755170116,0.5358572381587725,0.622248165443629,0.478819212808539
m,2.5463999999999998,0.9953302201467645,0.9227818545697132,0.4431287525016678,0.9998332221480988,0.8967645096731154
f,3.24,0.7024683122081388,0.718812541694463,0.8372248165443629,0.9467978652434956,0.9186124082721815
m,2.924,0.30637091394262844,0.6524349566377585,0.6734489659773182,0.4811541027351568,0.24366244162775183
f,3.0324,0.3932621747831888,0.19779853235490327,0.4431287525016678,0.549866577718479,0.8967645096731154
m,2.96,0.17595063375583722,0.2713475650433622,0.3072048032021348,0.709472981987992,0.24366244162775183
m,3.5039999999999996,0.61974649766511,0.7541694462975317,0.4431287525016678,0.9809873248832555,0.5998999332888593
m,2.9896,0.8200466977985323,0.2988659106070714,0.07404936624416278,0.4446297531687792,0.16744496330887257
m,3.52,0.7024683122081388,0.718812541694463,0.359072715143429,0.38208805870580387,0.9773182121414277
m,3.3280000000000003,0.5335223482321547,0.22248165443629087,0.6060707138092062,0.8942628418945964,0.5588725817211474
m,2.444,0.02018012008005337,0.03685790527018012,0.09656437625083389,0.3127084723148766,0.012341561040693796
f,3.28,0.3932621747831888,0.7541694462975317,0.8570713809206137,0.2299866577718479,0.6774516344229486
m,3.428,0.30637091394262844,0.2713475650433622,0.1037358238825884,0.8685790527018012,0.5588725817211474
m,2.2,0.5335223482321547,0.34889926617745165,0.8372248165443629,0.9467978652434956,0.5588725817211474
m,2.792,0.9953302201467645,0.983155436957972,0.9563042028018679,0.4559706470980654,0.8967645096731154
m,2.5951999999999997,0.6514342895263509,0.34889926617745165,0.14076050700466977,0.07121414276184122,0.7196464309539693
m,3.32,0.5883922615076718,0.48699132755170116,0.965143428952635,0.16511007338225483,0.8700800533689126
m,2.72,0.16360907271514344,0.6152434956637759,0.3895930620413609,0.549866577718479,0.7756837891927952
m,2.7239999999999998,0.20663775850567045,0.08972648432288192,0.1037358238825884,0.11057371581054036,0.4019346230820547
m,2.61,0.1237491661107405,0.17795196797865243,0.21230820547031354,0.709472981987992,0.08372248165443628
m,2.48,0.5335223482321547,0.8492328218812542,0.8372248165443629,0.9774849899933289,0.95263509006004
m,3.4312,0.30637091394262844,0.48699132755170116,0.8749166110740494,0.6674449633088726,0.24366244162775183
f,3.26,0.9621414276184123,0.6524349566377585,0.359072715143429,0.11057371581054036,0.9186124082721815
m,3.08,0.4231154102735157,0.4161107404936624,0.6060707138092062,0.1369246164109406,0.9186124082721815
f,2.53,0.09523015343562374,0.19779853235490327,0.2858572381587725,0.9893262174783188,0.44212808539026016
m,2.9764,0.8770847231487658,0.6779519679786524,0.9913275517011341,0.16511007338225483,0.24366244162775183
m,3.202,0.4773182121414276,0.2713475650433622,0.359072715143429,0.38208805870580387,0.04169446297531688
m,3.36,0.13525683789192794,0.5313542361574383,0.0333555703802535,0.26917945296864576,0.5190126751167445
f,2.6,0.12975316877918613,0.6889593062041361,0.23732488325550366,0.4666444296197465,0.44212808539026016
f,2.984,0.8770847231487658,0.5720480320213476,0.5358572381587725,0.5763842561707805,0.24366244162775183
m,3.2880000000000003,0.4231154102735157,0.5720480320213476,0.5358572381587725,0.05370246831220814,0.637758505670447
m,2.92,0.4773182121414276,0.4161107404936624,0.5358572381587725,0.38208805870580387,0.5588725817211474
m,2.9960000000000004,0.7506671114076051,0.17795196797865243,0.2596731154102735,0.8153769179452969,0.1467645096731154
m,2.88,0.5335223482321547,0.48699132755170116,0.9126084056037358,0.6674449633088726,0.8080386924616411
m,3.342,0.5883922615076718,0.041027351567711805,0.2596731154102735,0.9588058705803869,0.4019346230820547
m,3.44,0.794863242161441,0.5720480320213476,0.359072715143429,0.24933288859239494,0.5588725817211474
f,3.12,0.859072715143429,0.9946631087391594,0.9904936624416277,0.5046697798532355,0.842895263509006
m,2.7760000000000002,0.9346230820547031,0.8492328218812542,0.6734489659773182,0.030353569046030687,0.7196464309539693
m,3.176,0.9346230820547031,0.8492328218812542,0.9934956637758505,0.09006004002668445,0.8700800533689126
m,2.7504000000000004,0.8770847231487658,0.5720480320213476,0.359072715143429,0.4317878585723816,0.10640426951300867
m,3.2,0.61974649766511,0.6152434956637759,0.568545697131421,0.49666444296197465,0.3659106070713809
m,2.6639999999999997,0.794863242161441,0.48699132755170116,0.21230820547031354,0.9774849899933289,0.8080386924616411
m,2.9360000000000004,0.6514342895263509,0.4161107404936624,0.6060707138092062,0.09006004002668445,0.1467645096731154
f,2.8680000000000003,0.08889259506337559,0.6889593062041361,0.3895930620413609,0.7755170113408939,0.44212808539026016
m,2.8,0.7506671114076051,0.718812541694463,0.8372248165443629,0.52368245496998,0.8080386924616411
m,2.88,0.08889259506337559,0.19779853235490327,0.568545697131421,0.5046697798532355,0.842895263509006
m,2.7439999999999998,0.20663775850567045,0.4161107404936624,0.6734489659773182,0.9312875250166778,0.8080386924616411
f,2.4324,0.7024683122081388,0.1370913942628419,0.5358572381587725,0.4811541027351568,0.8080386924616411
m,3.0,0.676450967311541,0.4536357571714476,0.23732488325550366,0.3562374916611074,0.44212808539026016
m,2.9616000000000002,0.9032688458972649,0.48699132755170116,0.6060707138092062,0.9866577718478986,0.9186124082721815
f,3.12,0.30637091394262844,0.6524349566377585,0.47148098732488325,0.5763842561707805,0.7196464309539693
m,3.036,0.3630753835890594,0.718812541694463,0.47148098732488325,0.2901934623082055,0.0657104736490994
f,2.9604000000000004,0.5335223482321547,0.6524349566377585,0.5358572381587725,0.38208805870580387,0.8700800533689126
m,3.12,0.6514342895263509,0.1370913942628419,0.1037358238825884,0.8942628418945964,0.05303535690460307
m,2.312,0.30637091394262844,0.34889926617745165,0.14076050700466977,0.52368245496998,0.10640426951300867
m,3.24,0.5053368912608406,0.38258839226150765,0.2248165443629086,0.5046697798532355,0.3659106070713809
m,3.28,0.4773182121414276,0.4161107404936624,0.6060707138092062,0.8153769179452969,0.24366244162775183
m,2.772,0.811707805203469,0.5313542361574383,0.19496330887258173,0.5046697798532355,0.21480987324883255
m,2.906,0.1237491661107405,0.5720480320213476,0.6734489659773182,0.3327218145430287,0.478819212808539
m,2.9192,0.08889259506337559,0.6152434956637759,0.7545030020013342,0.19262841894596397,0.44212808539026016
m,2.608,0.6514342895263509,0.7903602401601068,0.47148098732488325,0.007004669779853236,0.9186124082721815
f,2.6,0.676450967311541,0.38258839226150765,0.9528018679119413,0.7268178785857238,0.842895263509006
m,2.84,0.3932621747831888,0.3223815877251501,0.2858572381587725,0.4092728485657105,0.6774516344229486
f,3.01,0.07021347565043362,0.052368245496998,0.15993995997331553,0.7656771180787192,0.04536357571714476
m,2.7119999999999997,0.3630753835890594,0.1370913942628419,0.6060707138092062,0.622248165443629,0.0657104736490994
f,2.68,0.6514342895263509,0.1370913942628419,0.359072715143429,0.6674449633088726,0.5588725817211474
m,3.1376,0.7024683122081388,0.6524349566377585,0.9126084056037358,0.622248165443629,0.8700800533689126
f,2.84,0.8770847231487658,0.22248165443629087,0.08238825883922615,0.6674449633088726,0.8700800533689126
